"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2011"	"2011/10"	62	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2011"	"2011/11"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2011"	"2011/12"	58	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2012"	"2012/01"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2012"	"2012/02"	56	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2012"	"2012/03"	62	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2012"	"2012/04"	52	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2012"	"2012/05"	77	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2012"	"2012/06"	50	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2012"	"2012/07"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2012"	"2012/08"	59	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2012"	"2012/09"	57	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2012"	"2012/10"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2012"	"2012/11"	55	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2012"	"2012/12"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2013"	"2013/01"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2013"	"2013/02"	64	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2013"	"2013/03"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2013"	"2013/04"	75	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2013"	"2013/05"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2013"	"2013/06"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2013"	"2013/07"	57	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2013"	"2013/08"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2013"	"2013/09"	63	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2013"	"2013/10"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2013"	"2013/11"	50	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2013"	"2013/12"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2014"	"2014/01"	59	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2014"	"2014/02"	53	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2014"	"2014/03"	68	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2014"	"2014/04"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2014"	"2014/05"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2014"	"2014/06"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2014"	"2014/07"	80	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2014"	"2014/08"	75	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2014"	"2014/09"	80	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2014"	"2014/10"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2014"	"2014/11"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2014"	"2014/12"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2015"	"2015/01"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2015"	"2015/02"	85	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2015"	"2015/03"	90	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2015"	"2015/04"	66	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2015"	"2015/05"	64	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2015"	"2015/06"	77	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2015"	"2015/07"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2015"	"2015/08"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2015"	"2015/09"	68	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2015"	"2015/10"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2015"	"2015/11"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2015"	"2015/12"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2016"	"2016/01"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2016"	"2016/02"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2016"	"2016/03"	80	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2016"	"2016/04"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2016"	"2016/05"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2016"	"2016/06"	61	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2016"	"2016/07"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2016"	"2016/08"	77	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2016"	"2016/09"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2016"	"2016/10"	82	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2016"	"2016/11"	80	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2016"	"2016/12"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2017"	"2017/01"	82	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2017"	"2017/02"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2017"	"2017/03"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2017"	"2017/04"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2017"	"2017/05"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2017"	"2017/06"	76	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2017"	"2017/07"	56	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2017"	"2017/08"	66	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2017"	"2017/09"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2017"	"2017/10"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2017"	"2017/11"	60	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2017"	"2017/12"	81	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2018"	"2018/01"	88	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2018"	"2018/02"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2018"	"2018/03"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2018"	"2018/04"	90	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2018"	"2018/05"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2018"	"2018/06"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2018"	"2018/07"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2018"	"2018/08"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2018"	"2018/09"	63	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2018"	"2018/10"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2018"	"2018/11"	66	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2018"	"2018/12"	75	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2019"	"2019/01"	77	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2019"	"2019/02"	80	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2019"	"2019/03"	61	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2019"	"2019/04"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2019"	"2019/05"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2019"	"2019/06"	51	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2019"	"2019/07"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2019"	"2019/08"	86	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2019"	"2019/09"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2019"	"2019/10"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2019"	"2019/11"	68	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2019"	"2019/12"	85	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jan., 2020 "	"2020/01"	76	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Feb., 2020 "	"2020/02"	84	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Mar., 2020 "	"2020/03"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Apr., 2020 "	"2020/04"	141	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"May, 2020 "	"2020/05"	118	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jun., 2020 "	"2020/06"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Jul., 2020 "	"2020/07"	87	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Aug., 2020 "	"2020/08"	88	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Sep., 2020 "	"2020/09"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Oct., 2020 "	"2020/10"	81	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Nov., 2020 "	"2020/11"	93	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"	"Dec., 2020 "	"2020/12"	100	Not Applicable	Not Applicable
"Total"	"District of Columbia, DC"	"11001"	"55-64 years"	"55-64"			9487	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2010"	"2010/01"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2010"	"2010/02"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2010"	"2010/03"	61	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2010"	"2010/04"	66	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2010"	"2010/05"	62	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2010"	"2010/06"	52	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2010"	"2010/07"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2010"	"2010/08"	59	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Sep., 2010"	"2010/09"	66	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Oct., 2010"	"2010/10"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Nov., 2010"	"2010/11"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Dec., 2010"	"2010/12"	56	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2011"	"2011/01"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2011"	"2011/02"	57	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2011"	"2011/03"	64	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2011"	"2011/04"	52	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2011"	"2011/05"	57	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2011"	"2011/06"	55	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2011"	"2011/07"	60	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2011"	"2011/08"	57	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Sep., 2011"	"2011/09"	54	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Oct., 2011"	"2011/10"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Nov., 2011"	"2011/11"	52	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Dec., 2011"	"2011/12"	64	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2012"	"2012/01"	74	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2012"	"2012/02"	46	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2012"	"2012/03"	63	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2012"	"2012/04"	68	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2012"	"2012/05"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2012"	"2012/06"	55	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2012"	"2012/07"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2012"	"2012/08"	68	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Sep., 2012"	"2012/09"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Oct., 2012"	"2012/10"	62	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Nov., 2012"	"2012/11"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Dec., 2012"	"2012/12"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2013"	"2013/01"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2013"	"2013/02"	57	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2013"	"2013/03"	82	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2013"	"2013/04"	61	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2013"	"2013/05"	72	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2013"	"2013/06"	56	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2013"	"2013/07"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2013"	"2013/08"	64	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Sep., 2013"	"2013/09"	62	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Oct., 2013"	"2013/10"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Nov., 2013"	"2013/11"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Dec., 2013"	"2013/12"	81	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2014"	"2014/01"	97	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2014"	"2014/02"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2014"	"2014/03"	59	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2014"	"2014/04"	73	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2014"	"2014/05"	58	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2014"	"2014/06"	75	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2014"	"2014/07"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2014"	"2014/08"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Sep., 2014"	"2014/09"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Oct., 2014"	"2014/10"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Nov., 2014"	"2014/11"	70	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Dec., 2014"	"2014/12"	62	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2015"	"2015/01"	75	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2015"	"2015/02"	65	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2015"	"2015/03"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2015"	"2015/04"	71	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2015"	"2015/05"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2015"	"2015/06"	60	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2015"	"2015/07"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2015"	"2015/08"	91	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Sep., 2015"	"2015/09"	69	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Oct., 2015"	"2015/10"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Nov., 2015"	"2015/11"	79	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Dec., 2015"	"2015/12"	76	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jan., 2016"	"2016/01"	85	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Feb., 2016"	"2016/02"	79	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Mar., 2016"	"2016/03"	94	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Apr., 2016"	"2016/04"	83	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"May, 2016"	"2016/05"	67	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jun., 2016"	"2016/06"	89	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Jul., 2016"	"2016/07"	78	Not Applicable	Not Applicable
	"District of Columbia, DC"	"11001"	"65-74 years"	"65-74"	"Aug., 2016"	"2016/08"	81	Not Applicable	Not Applicable
